1, 15, 2, 		10, 		0.1778,		6.437,		2-1
1, 15, 3, 		10, 		0.09811,		6.081,		1-1
1, 15, 4, 		10, 		0.1271,		12.91,		2-1
1, 15, 5, 		10, 		0.1741,		2.564,		1-1
1, 16, 1, 		10, 		0.1253,		9.914,		2-1
1, 16, 2, 		10, 		0.1157,		4.831,		1-1
1, 16, 3, 		10, 		0.1380,		6.361,		1-1
1, 16, 4, 		10, 		0.1420,		3.224,		1-1
1, 16, 5, 		10, 		0.1138,		6.112,		1-1
2, 1, 1, 		10, 		0.08763,		4.214,		1-1
2, 1, 2, 		10, 		0.1013,		0.9229,		1-1
2, 1, 3, 		10, 		0.1013,		1.795,		1-1
2, 1, 4, 		10, 		0.1176,		4.851,		1-1
2, 1, 5, 		10, 		0.1251,		2.394,		1-1
2, 2, 1, 		10, 		0.09096,		1.193,		1-1
2, 2, 2, 		10, 		0.1322,		3.529,		1-1
2, 2, 3, 		10, 		0.1305,		3.341,		1-1
2, 2, 4, 		10, 		0.08295,		1.234,		1-1
2, 2, 5, 		10, 		0.1502,		4.148,		1-1
2, 3, 1, 		10, 		0.1346,		6.863,		3-2
2, 3, 2, 		10, 		0.1751,		1.914,		2-2
2, 3, 3, 		10, 		0.1285,		2.578,		2-2
2, 3, 4, 		10, 		0.1975,		6.115,		3-2
2, 3, 5, 		10, 		0.1759,		4.700,		2-2
2, 4, 1, 		10, 		0.1473,		3.845,		2-2
2, 4, 2, 		10, 		0.1566,		13.50,		3-2
2, 4, 3, 		10, 		0.1841,		7.419,		3-2
2, 4, 4, 		10, 		0.1367,		12.07,		3-2
2, 4, 5, 		10, 		0.1348,		7.465,		2-2
2, 5, 1, 		10, 		0.1530,		8.505,		3-2
2, 5, 2, 		10, 		0.1525,		4.465,		2-2
2, 5, 3, 		10, 		0.1675,		3.306,		2-2
2, 5, 4, 		10, 		0.1611,		6.238,		2-2
2, 5, 5, 		10, 		0.1651,		8.469,		3-2
2, 6, 1, 		10, 		0.1525,		2.968,		2-2
2, 6, 2, 		10, 		0.2028,		8.326,		2-2
2, 6, 3, 		10, 		0.1637,		3.350,		2-2
2, 6, 4, 		10, 		0.1592,		6.651,		2-2
2, 6, 5, 		10, 		0.1900,		5.877,		2-2
2, 7, 1, 		10, 		0.1876,		5.387,		1-1
2, 7, 2, 		10, 		0.1580,		9.852,		2-2
2, 7, 3, 		10, 		0.1444,		6.795,		2-2
2, 7, 4, 		10, 		0.1718,		4.247,		2-2
2, 7, 5, 		10, 		0.1568,		0.7372,		2-2
2, 8, 1, 		10, 		0.2066,		15.08,		2-1
2, 8, 2, 		10, 		0.2192,		17.52,		2-1
2, 8, 3, 		10, 		0.2320,		13.54,		2-1
2, 8, 4, 		10, 		0.1453,		6.665,		2-1
2, 8, 5, 		10, 		0.2085,		15.73,		2-1
2, 9, 1, 		10, 		0.1417,		13.93,		2-1
2, 9, 2, 		10, 		0.1556,		13.50,		2-1
2, 9, 3, 		10, 		0.1645,		19.17,		3-1
2, 9, 4, 		10, 		0.1737,		4.534,		1-1
2, 9, 5, 		10, 		0.1714,		0.6156,		1-1
2, 10, 1, 		10, 		0.1782,		1.975,		2-2
2, 10, 2, 		10, 		0.1490,		12.16,		3-2
2, 10, 3, 		10, 		0.1946,		3.585,		2-2
2, 10, 4, 		10, 		0.2017,		6.768,		2-2
2, 10, 5, 		10, 		0.1242,		5.047,		2-1
2, 11, 1, 		10, 		0.2094,		13.44,		3-2
2, 11, 2, 		10, 		0.1498,		5.900,		2-2
2, 11, 3, 		10, 		0.1535,		6.721,		3-2
2, 11, 4, 		10, 		0.1683,		5.645,		2-2
2, 11, 5, 		10, 		0.1589,		11.02,		3-2
2, 12, 1, 		10, 		0.2006,		13.85,		3-2
2, 12, 2, 		10, 		0.1594,		12.17,		3-2
2, 12, 3, 		10, 		0.2202,		1.405,		2-2
2, 12, 4, 		10, 		0.1860,		7.142,		2-2
2, 12, 5, 		10, 		0.1916,		2.646,		2-2
2, 13, 1, 		10, 		0.1796,		8.154,		3-2
2, 13, 2, 		10, 		0.1622,		11.29,		2-2
2, 13, 3, 		10, 		0.2256,		8.213,		2-2
2, 13, 4, 		10, 		0.1501,		3.673,		2-2
2, 13, 5, 		10, 		0.1447,		6.132,		2-2
2, 14, 1, 		10, 		0.1711,		2.857,		2-2
2, 14, 2, 		10, 		0.1897,		4.160,		2-2
2, 14, 3, 		10, 		0.2104,		10.05,		3-2
2, 14, 4, 		10, 		0.1711,		8.854,		3-2
2, 14, 5, 		10, 		0.2471,		18.80,		3-2
2, 15, 1, 		10, 		0.1519,		4.731,		1-1
2, 15, 2, 		10, 		0.1461,		2.876,		1-1
2, 15, 3, 		10, 		0.1450,		2.904,		1-1
2, 15, 4, 		10, 		0.1417,		0.8953,		1-1
2, 15, 5, 		10, 		0.1294,		16.35,		2-1
2, 16, 1, 		10, 		0.1521,		7.926,		1-1
2, 16, 2, 		10, 		0.1520,		2.057,		1-1
2, 16, 3, 		10, 		0.1473,		5.626,		1-1
2, 16, 4, 		10, 		0.1241,		3.481,		1-1
2, 16, 5, 		10, 		0.1459,		2.213,		1-1
3, 1, 1, 		10, 		0.1079,		1.214,		1-1
3, 1, 2, 		10, 		0.1347,		2.948,		1-1
3, 1, 3, 		10, 		0.1039,		5.043,		2-1
3, 1, 4, 		10, 		0.09452,		2.415,		1-1
3, 1, 5, 		10, 		0.1036,		6.786,		2-1
3, 2, 1, 		10, 		0.1457,		5.170,		2-2
3, 2, 2, 		10, 		0.2069,		6.639,		3-2
3, 2, 3, 		10, 		0.1624,		6.796,		2-2
3, 2, 4, 		10, 		0.1461,		10.05,		3-2
3, 2, 5, 		10, 		0.1177,		9.758,		3-2
3, 3, 1, 		10, 		0.1411,		3.521,		2-2
3, 3, 2, 		10, 		0.1980,		2.292,		2-2
3, 3, 3, 		10, 		0.1775,		6.829,		2-2
3, 3, 4, 		10, 		0.1109,		6.792,		2-2
3, 3, 5, 		10, 		0.1693,		11.58,		3-2
3, 4, 1, 		10, 		0.1491,		7.134,		2-2
3, 4, 2, 		10, 		0.1656,		2.756,		2-2
3, 4, 3, 		10, 		0.2007,		6.058,		2-2
3, 4, 4, 		10, 		0.1648,		4.618,		2-2
3, 4, 5, 		10, 		0.1972,		9.429,		3-2
3, 5, 1, 		10, 		0.1615,		1.501,		2-2
3, 5, 2, 		10, 		0.1470,		7.467,		2-2
3, 5, 3, 		10, 		0.1691,		7.763,		2-2
3, 5, 4, 		10, 		0.1738,		8.571,		2-2
3, 5, 5, 		10, 		0.1046,		6.776,		2-2
3, 6, 1, 		10, 		0.1305,		3.906,		2-2
3, 6, 2, 		10, 		0.1182,		9.675,		2-2
3, 6, 3, 		10, 		0.1252,		6.263,		2-2
3, 6, 4, 		10, 		0.1432,		4.710,		2-2
3, 6, 5, 		10, 		0.1674,		12.17,		3-2
3, 7, 1, 		10, 		0.1137,		2.884,		2-2
3, 7, 2, 		10, 		0.1768,		8.372,		2-2
3, 7, 3, 		10, 		0.1329,		8.996,		2-2
3, 7, 4, 		10, 		0.1701,		0.7520,		2-2
3, 7, 5, 		10, 		0.1255,		6.331,		2-2
3, 8, 1, 		10, 		0.1754,		2.901,		1-1
3, 8, 2, 		10, 		0.1756,		11.68,		2-2
3, 8, 3, 		10, 		0.1402,		11.96,		3-2
3, 8, 4, 		10, 		0.1407,		12.83,		3-2
3, 8, 5, 		10, 		0.1470,		4.051,		2-2
3, 9, 1, 		10, 		0.2156,		10.78,		3-2
3, 9, 2, 		10, 		0.2095,		7.873,		3-2
3, 9, 3, 		10, 		0.2131,		6.033,		2-2
3, 9, 4, 		10, 		0.2155,		12.22,		3-2
3, 9, 5, 		10, 		0.1661,		11.73,		2-1
3, 10, 1, 		10, 		0.1606,		2.788,		2-2
3, 10, 2, 		10, 		0.1572,		12.35,		3-2
3, 10, 3, 		10, 		0.2071,		6.832,		2-2
3, 10, 4, 		10, 		0.1584,		6.396,		2-2
3, 10, 5, 		10, 		0.2417,		6.131,		2-2
3, 11, 1, 		10, 		0.2085,		4.823,		2-2
3, 11, 2, 		10, 		0.1828,		3.942,		2-2
3, 11, 3, 		10, 		0.2077,		9.694,		2-2
3, 11, 4, 		10, 		0.1552,		3.207,		2-2
3, 11, 5, 		10, 		0.1366,		5.144,		2-2
3, 12, 1, 		10, 		0.1715,		8.861,		3-2
3, 12, 2, 		10, 		0.2233,		6.663,		2-2
3, 12, 3, 		10, 		0.1442,		4.737,		2-2
3, 12, 4, 		10, 		0.1452,		8.027,		2-2
3, 12, 5, 		10, 		0.1730,		4.675,		2-2
3, 13, 1, 		10, 		0.2059,		6.375,		2-2
3, 13, 2, 		10, 		0.2967,		3.887,		2-2
3, 13, 3, 		10, 		0.1635,		8.368,		2-2
3, 13, 4, 		10, 		0.1395,		11.06,		3-2
3, 13, 5, 		10, 		0.2099,		5.457,		2-2
3, 14, 1, 		10, 		0.1541,		8.842,		3-2
3, 14, 2, 		10, 		0.2045,		6.449,		2-2
3, 14, 3, 		10, 		0.2184,		7.560,		2-2
3, 14, 4, 		10, 		0.1980,		7.658,		2-2
3, 14, 5, 		10, 		0.1766,		11.58,		3-2
3, 15, 1, 		10, 		0.2154,		3.253,		2-2
3, 15, 2, 		10, 		0.2176,		7.122,		2-2
3, 15, 3, 		10, 		0.2189,		4.645,		2-2
3, 15, 4, 		10, 		0.1530,		2.107,		2-2
3, 15, 5, 		10, 		0.1912,		11.53,		3-2
3, 16, 1, 		10, 		0.1355,		9.322,		2-1
3, 16, 2, 		10, 		0.1911,		5.632,		1-1
3, 16, 3, 		10, 		0.1469,		1.116,		1-1
3, 16, 4, 		10, 		0.1280,		7.832,		2-1
3, 16, 5, 		10, 		0.1201,		2.571,		1-1
4, 1, 1, 		10, 		0.1057,		1.284,		1-1
4, 1, 2, 		10, 		0.1245,		1.584,		1-1
4, 1, 3, 		10, 		0.08387,		3.392,		1-1
4, 1, 4, 		10, 		0.09656,		0.3272,		1-1
4, 1, 5, 		10, 		0.1205,		4.273,		1-1
4, 2, 1, 		10, 		0.1410,		8.146,		2-2
4, 2, 2, 		10, 		0.1513,		5.286,		2-2
4, 2, 3, 		10, 		0.1311,		7.287,		2-2
4, 2, 4, 		10, 		0.1304,		3.927,		2-2
4, 2, 5, 		10, 		0.1465,		9.368,		2-2
4, 3, 1, 		10, 		0.1675,		4.767,		2-2
4, 3, 2, 		10, 		0.1275,		6.386,		2-2
4, 3, 3, 		10, 		0.1412,		8.834,		3-2
4, 3, 4, 		10, 		0.1968,		6.921,		3-2
4, 3, 5, 		10, 		0.1720,		7.403,		2-2
4, 4, 1, 		10, 		0.1694,		5.792,		2-2
4, 4, 2, 		10, 		0.1260,		7.428,		2-2
4, 4, 3, 		10, 		0.2094,		5.628,		2-2
4, 4, 4, 		10, 		0.1572,		7.087,		2-2
4, 4, 5, 		10, 		0.1293,		2.582,		2-2
4, 5, 1, 		10, 		0.1872,		9.112,		3-2
4, 5, 2, 		10, 		0.1437,		5.277,		2-2
4, 5, 3, 		10, 		0.1570,		3.776,		2-2
4, 5, 4, 		10, 		0.1614,		6.628,		2-2
4, 5, 5, 		10, 		0.1405,		6.654,		2-2
4, 6, 1, 		10, 		0.1629,		3.002,		2-2
4, 6, 2, 		10, 		0.1846,		8.670,		2-2
4, 6, 3, 		10, 		0.1047,		3.522,		2-2
4, 6, 4, 		10, 		0.1342,		3.918,		2-2
4, 6, 5, 		10, 		0.1285,		9.928,		2-2
4, 7, 1, 		10, 		0.1502,		3.634,		2-2
4, 7, 2, 		10, 		0.1377,		4.907,		2-2
4, 7, 3, 		10, 		0.1401,		5.575,		2-2
4, 7, 4, 		10, 		0.1361,		4.230,		2-2
4, 7, 5, 		10, 		0.1432,		7.313,		2-2
4, 8, 1, 		10, 		0.1296,		5.691,		3-3
4, 8, 2, 		10, 		0.1729,		14.65,		2-3
4, 8, 3, 		10, 		0.1735,		8.283,		3-3
4, 8, 4, 		10, 		0.1522,		6.168,		3-3
4, 8, 5, 		10, 		0.1568,		8.995,		3-3
4, 9, 1, 		10, 		0.1957,		14.80,		3-3
4, 9, 2, 		10, 		0.2241,		9.636,		3-3
4, 9, 3, 		10, 		0.1421,		19.99,		3-3
4, 9, 4, 		10, 		0.1726,		13.63,		2-3
4, 9, 5, 		10, 		0.2251,		10.57,		2-3
4, 10, 1, 		10, 		0.2288,		7.253,		3-2
4, 10, 2, 		10, 		0.1283,		5.442,		2-2
4, 10, 3, 		10, 		0.1419,		3.802,		2-2
4, 10, 4, 		10, 		0.1903,		4.983,		2-2
4, 10, 5, 		10, 		0.1662,		4.343,		2-2
4, 11, 1, 		10, 		0.1536,		10.86,		2-2
4, 11, 2, 		10, 		0.1736,		13.80,		3-2
4, 11, 3, 		10, 		0.1567,		5.285,		2-2
4, 11, 4, 		10, 		0.1659,		12.13,		3-2
4, 11, 5, 		10, 		0.1872,		4.939,		2-2
4, 12, 1, 		10, 		0.1590,		11.36,		3-2
4, 12, 2, 		10, 		0.1760,		6.522,		2-2
4, 12, 3, 		10, 		0.1415,		4.737,		2-2
4, 12, 4, 		10, 		0.1981,		5.906,		2-2
4, 12, 5, 		10, 		0.1916,		7.293,		2-2
4, 13, 1, 		10, 		0.2109,		7.053,		2-2
4, 13, 2, 		10, 		0.1418,		10.52,		3-2
4, 13, 3, 		10, 		0.1951,		5.391,		3-2
4, 13, 4, 		10, 		0.2461,		12.58,		3-2
4, 13, 5, 		10, 		0.1409,		10.33,		3-2
4, 14, 1, 		10, 		0.2136,		4.938,		2-2
4, 14, 2, 		10, 		0.1627,		2.545,		2-2
4, 14, 3, 		10, 		0.1769,		12.86,		3-2
4, 14, 4, 		10, 		0.1997,		4.332,		2-2
4, 14, 5, 		10, 		0.1323,		4.847,		2-2
4, 15, 1, 		10, 		0.1649,		6.375,		2-2
4, 15, 2, 		10, 		0.1953,		7.239,		3-2
4, 15, 3, 		10, 		0.1606,		8.281,		3-2
4, 15, 4, 		10, 		0.1875,		8.292,		3-2
4, 15, 5, 		10, 		0.2226,		4.791,		2-2
4, 16, 1, 		10, 		0.1338,		4.840,		1-1
4, 16, 2, 		10, 		0.1504,		6.963,		1-1
4, 16, 3, 		10, 		0.1391,		1.278,		1-1
4, 16, 4, 		10, 		0.1091,		10.76,		2-1
4, 16, 5, 		10, 		0.1307,		5.114,		1-1
5, 1, 1, 		10, 		0.1426,		21.64,		3-1
5, 1, 2, 		10, 		0.1357,		4.648,		2-2
5, 1, 3, 		10, 		0.1499,		10.84,		3-2
5, 1, 4, 		10, 		0.2339,		5.849,		2-2
5, 1, 5, 		10, 		0.1772,		10.97,		3-2
5, 2, 1, 		10, 		0.1136,		5.456,		2-2
5, 2, 2, 		10, 		0.1440,		8.402,		2-2
5, 2, 3, 		10, 		0.1989,		3.197,		2-2
5, 2, 4, 		10, 		0.1541,		5.015,		2-2
5, 2, 5, 		10, 		0.1597,		6.770,		3-2
5, 3, 1, 		10, 		0.1393,		5.428,		2-2
5, 3, 2, 		10, 		0.1873,		5.612,		2-2
5, 3, 3, 		10, 		0.1232,		6.512,		2-2
5, 3, 4, 		10, 		0.2221,		8.466,		2-2
5, 3, 5, 		10, 		0.1910,		1.561,		2-2
5, 4, 1, 		10, 		0.1618,		9.671,		3-2
5, 4, 2, 		10, 		0.1456,		6.617,		3-2
5, 4, 3, 		10, 		0.1705,		4.660,		2-2
5, 4, 4, 		10, 		0.1273,		6.990,		2-2
5, 4, 5, 		10, 		0.1409,		6.049,		2-2
5, 5, 1, 		10, 		0.1305,		9.704,		2-2
5, 5, 2, 		10, 		0.1442,		4.662,		2-2
5, 5, 3, 		10, 		0.1393,		5.417,		2-2
5, 5, 4, 		10, 		0.1815,		5.184,		2-2
5, 5, 5, 		10, 		0.1969,		7.295,		3-2
5, 6, 1, 		10, 		0.1508,		7.817,		3-2
5, 6, 2, 		10, 		0.1696,		2.397,		2-2
5, 6, 3, 		10, 		0.1481,		5.517,		2-2
5, 6, 4, 		10, 		0.1876,		2.386,		2-2
5, 6, 5, 		10, 		0.1364,		5.944,		2-2
5, 7, 1, 		10, 		0.1988,		10.23,		3-3
5, 7, 2, 		10, 		0.1394,		11.27,		2-3
5, 7, 3, 		10, 		0.1317,		7.264,		3-3
5, 7, 4, 		10, 		0.1498,		13.87,		2-3
5, 7, 5, 		10, 		0.1657,		10.59,		3-3
5, 8, 1, 		10, 		0.1514,		3.235,		3-3
5, 8, 2, 		10, 		0.1575,		14.70,		3-3
5, 8, 3, 		10, 		0.1797,		9.994,		2-3
5, 8, 4, 		10, 		0.2612,		13.67,		2-3
5, 8, 5, 		10, 		0.1798,		9.044,		3-3
5, 9, 1, 		10, 		0.1556,		12.77,		3-3
5, 9, 2, 		10, 		0.1864,		15.76,		3-3
5, 9, 3, 		10, 		0.2014,		9.364,		3-3
5, 9, 4, 		10, 		0.1595,		6.816,		3-3
5, 9, 5, 		10, 		0.1782,		15.91,		3-3
5, 10, 1, 		10, 		0.1896,		3.888,		2-3
5, 10, 2, 		10, 		0.1857,		7.708,		2-3
5, 10, 3, 		10, 		0.2356,		3.670,		2-3
5, 10, 4, 		10, 		0.1341,		8.254,		3-3
5, 10, 5, 		10, 		0.2242,		6.874,		3-3
5, 11, 1, 		10, 		0.1865,		2.387,		2-2
5, 11, 2, 		10, 		0.1506,		10.04,		3-2
5, 11, 3, 		10, 		0.1979,		6.232,		2-2
5, 11, 4, 		10, 		0.1723,		14.07,		3-2
5, 11, 5, 		10, 		0.2038,		8.530,		3-2
5, 12, 1, 		10, 		0.2473,		14.95,		3-2
5, 12, 2, 		10, 		0.1968,		8.628,		3-2
5, 12, 3, 		10, 		0.2251,		7.226,		2-2
5, 12, 4, 		10, 		0.1611,		4.741,		2-2
5, 12, 5, 		10, 		0.1847,		9.840,		3-2
5, 13, 1, 		10, 		0.2085,		4.514,		2-2
5, 13, 2, 		10, 		0.2581,		3.948,		2-2
5, 13, 3, 		10, 		0.2023,		4.617,		2-2
5, 13, 4, 		10, 		0.1768,		11.17,		3-2
5, 13, 5, 		10, 		0.1816,		4.571,		2-2
5, 14, 1, 		10, 		0.2609,		4.168,		2-2
5, 14, 2, 		10, 		0.1927,		9.278,		3-2
5, 14, 3, 		10, 		0.1614,		4.716,		2-2
5, 14, 4, 		10, 		0.1681,		15.65,		3-2
5, 14, 5, 		10, 		0.2290,		6.272,		2-2
5, 15, 1, 		10, 		0.2157,		4.386,		2-2
5, 15, 2, 		10, 		0.2026,		7.674,		2-2
5, 15, 3, 		10, 		0.2107,		11.46,		3-2
5, 15, 4, 		10, 		0.1656,		5.193,		2-2
5, 15, 5, 		10, 		0.1954,		2.497,		2-2
5, 16, 1, 		10, 		0.1721,		5.228,		2-2
5, 16, 2, 		10, 		0.1775,		6.302,		2-2
5, 16, 3, 		10, 		0.2083,		9.205,		3-2
5, 16, 4, 		10, 		0.1559,		11.64,		3-2
5, 16, 5, 		10, 		0.1656,		12.23,		2-1
6, 1, 1, 		10, 		0.1667,		9.808,		2-1
6, 1, 2, 		10, 		0.1449,		9.306,		2-2
6, 1, 3, 		10, 		0.1847,		4.086,		2-2
6, 1, 4, 		10, 		0.1787,		8.142,		2-2
6, 1, 5, 		10, 		0.1648,		3.574,		2-2
6, 2, 1, 		10, 		0.1203,		1.558,		2-2
6, 2, 2, 		10, 		0.1317,		5.067,		2-2
6, 2, 3, 		10, 		0.09461,		4.291,		2-2
6, 2, 4, 		10, 		0.2209,		6.701,		2-2
6, 2, 5, 		10, 		0.1090,		11.09,		3-2
6, 3, 1, 		10, 		0.1668,		9.702,		3-2
6, 3, 2, 		10, 		0.1188,		4.615,		2-2
6, 3, 3, 		10, 		0.1826,		3.597,		2-2
6, 3, 4, 		10, 		0.1989,		4.011,		2-2
6, 3, 5, 		10, 		0.1727,		6.271,		2-2
6, 4, 1, 		10, 		0.1251,		6.368,		2-2
6, 4, 2, 		10, 		0.1615,		3.289,		2-2
6, 4, 3, 		10, 		0.1367,		5.187,		2-2
6, 4, 4, 		10, 		0.2029,		7.691,		2-2
6, 4, 5, 		10, 		0.1808,		5.119,		2-2
6, 5, 1, 		10, 		0.1446,		5.927,		2-2
6, 5, 2, 		10, 		0.1843,		5.580,		2-2
6, 5, 3, 		10, 		0.2202,		5.308,		2-2
6, 5, 4, 		10, 		0.1438,		3.910,		2-2
6, 5, 5, 		10, 		0.1742,		5.899,		2-2
6, 6, 1, 		10, 		0.1395,		10.93,		3-3
6, 6, 2, 		10, 		0.1688,		15.74,		3-3
6, 6, 3, 		10, 		0.1614,		4.871,		2-3
6, 6, 4, 		10, 		0.2021,		6.252,		2-3
6, 6, 5, 		10, 		0.1545,		3.298,		2-3
6, 7, 1, 		10, 		0.1711,		5.841,		2-2
6, 7, 2, 		10, 		0.1663,		4.524,		2-2
6, 7, 3, 		10, 		0.1128,		9.985,		3-2
6, 7, 4, 		10, 		0.1258,		2.535,		2-2
6, 7, 5, 		10, 		0.1101,		3.522,		2-2
6, 8, 1, 		10, 		0.1374,		6.798,		3-2
6, 8, 2, 		10, 		0.09727,		2.630,		2-2
6, 8, 3, 		10, 		0.1107,		6.988,		2-2
6, 8, 4, 		10, 		0.1394,		5.280,		2-2
6, 8, 5, 		10, 		0.1391,		8.296,		2-2
6, 9, 1, 		10, 		0.1207,		7.929,		2-2
6, 9, 2, 		10, 		0.08893,		5.843,		2-2
6, 9, 3, 		10, 		0.1806,		5.876,		2-2
6, 9, 4, 		10, 		0.1029,		5.501,		2-2
6, 9, 5, 		10, 		0.1114,		4.057,		2-2
6, 10, 1, 		10, 		0.1524,		2.084,		2-2
6, 10, 2, 		10, 		0.1503,		3.149,		2-2
6, 10, 3, 		10, 		0.1543,		8.475,		2-2
6, 10, 4, 		10, 		0.1199,		7.902,		2-2
6, 10, 5, 		10, 		0.1053,		9.170,		3-2
6, 11, 1, 		10, 		0.1711,		8.519,		2-3
6, 11, 2, 		10, 		0.1156,		2.037,		2-3
6, 11, 3, 		10, 		0.1488,		10.31,		3-3
6, 11, 4, 		10, 		0.1758,		7.540,		2-3
6, 11, 5, 		10, 		0.1597,		4.109,		2-3
6, 12, 1, 		10, 		0.1667,		7.140,		3-2
6, 12, 2, 		10, 		0.2288,		11.06,		3-2
6, 12, 3, 		10, 		0.1694,		10.70,		3-2
6, 12, 4, 		10, 		0.2429,		9.005,		2-2
6, 12, 5, 		10, 		0.1990,		5.827,		2-2
6, 13, 1, 		10, 		0.1430,		4.046,		2-2
6, 13, 2, 		10, 		0.2207,		1.673,		2-2
6, 13, 3, 		10, 		0.1898,		5.130,		2-2
6, 13, 4, 		10, 		0.2093,		3.975,		2-2
6, 13, 5, 		10, 		0.3046,		4.230,		2-2
6, 14, 1, 		10, 		0.2084,		10.74,		3-2
6, 14, 2, 		10, 		0.2467,		9.005,		2-2
6, 14, 3, 		10, 		0.1872,		6.193,		2-2
6, 14, 4, 		10, 		0.1864,		5.437,		2-2
6, 14, 5, 		10, 		0.1664,		4.081,		2-2
6, 15, 1, 		10, 		0.2049,		2.641,		2-2
6, 15, 2, 		10, 		0.2600,		3.556,		2-2
6, 15, 3, 		10, 		0.2257,		9.648,		2-2
6, 15, 4, 		10, 		0.1419,		7.589,		2-2
6, 15, 5, 		10, 		0.2079,		7.527,		2-2
6, 16, 1, 		10, 		0.1568,		4.125,		2-2
6, 16, 2, 		10, 		0.2031,		15.65,		3-2
6, 16, 3, 		10, 		0.1879,		5.214,		2-2
6, 16, 4, 		10, 		0.1737,		7.224,		3-2
6, 16, 5, 		10, 		0.1550,		11.96,		3-1
7, 1, 1, 		10, 		0.1955,		4.543,		1-1
7, 1, 2, 		10, 		0.2028,		9.304,		2-1
